timestamp,generation,total_steps,match_type,policy_loss,value_loss,entropy_loss,approx_kl,clip_frac,epochs_done,ent_launch,ent_ships,ent_target,kl_launch,kl_ships,kl_target,cf_launch,cf_ships,cf_target,mean_dense_rew,mean_cap_bonus,mean_terminal_rew,mean_attempts,mean_launched,launch_rate,mean_filtered_invalid_target,mean_filtered_zero_ships,mean_filtered_sun,mean_filtered_path,mean_out,mean_sun_crash,mean_target_hit_exclusive,mean_target_hit_ambiguous,mean_hit_other_exclusive,mean_hit_other_ambiguous,mean_captured_exclusive,mean_captured_ambiguous,mean_launched_high_prod,mean_captured_neutral,mean_captured_enemy,mean_early_home_expand,noop_rate,high_prod_target_rate,neutral_capture_rate,enemy_capture_rate,early_home_expand_per_episode,mean_target_neutral,mean_target_enemy,mean_early_neutral_attempts,mean_early_enemy_attempts,mean_early_neutral_captured,mean_early_launch_neutral_captured,target_neutral_rate,target_enemy_rate,early_neutral_attempts_per_episode,early_enemy_attempts_per_episode,early_neutral_captured_per_episode,early_launch_neutral_captured_per_episode,early_neutral_launch_to_cap_rate,mean_unknown_removal,win_rate,league_size
2026-04-24 20:08:27,65,8320,self,0.0046197292394936085,0.054935635067522526,-4.9168970584869385,0.00768974784296006,0.119140625,4,3.1655219197273254,-1.3737943172454834,3.125169336795807,0.001062143943272531,0.005362827214412391,0.0021824354771524668,0.00390625,0.068359375,0.015625,0.007190624999999999,0.007812500000000003,0.0,1.5546875,1.390625,0.8944723618090452,0.0,0.0,0.03125,0.1328125,0.0,0.0,0.640625,0.109375,0.0,0.0,0.1328125,0.03125,1.1796875,0.078125,0.0859375,0.0,0.359375,0.848314606741573,0.056179775280898875,0.06179775280898876,0.0,0.5546875,0.8359375,0.0703125,0.0,0.0,0.0078125,0.398876404494382,0.601123595505618,9.0,0.0,0.0,1.0,0.1111111111111111,0.0,,3
2026-04-24 20:10:06,65,8320,eval,0.0046197292394936085,0.054935635067522526,-4.9168970584869385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,3
2026-04-24 20:10:22,66,8448,self,0.003951499005779624,0.11417401023209095,-2.3225846886634827,0.0033540153526701033,0.048828125,4,1.525944709777832,-0.579893097281456,1.3765331208705902,0.000557554536499083,0.0020833772141486406,0.0007536310004070401,0.0,0.03125,0.0,-0.009939062499999998,0.004101562500000001,0.0,0.65625,0.5,0.7619047619047619,0.0,0.0,0.015625,0.140625,0.0,0.0,0.3984375,0.03125,0.015625,0.0,0.09375,0.0078125,0.4453125,0.0625,0.0390625,0.0,0.5078125,0.890625,0.125,0.078125,0.0,0.3515625,0.1484375,0.0390625,0.0,0.0,0.0,0.703125,0.296875,5.0,0.0,0.0,0.0,0.0,0.0,,3
2026-04-24 20:10:46,67,8576,self,-0.005358090624213219,0.29145805537700653,-5.678785562515259,0.01397983101196587,0.142578125,4,3.566245973110199,-1.5739955604076385,3.6865349411964417,0.0014205311890691519,0.010295279091224074,0.002255425206385553,0.0078125,0.125,0.01171875,0.013857812500000002,0.019726562500000003,0.0,1.78125,1.453125,0.8157894736842105,0.0,0.0,0.0390625,0.2890625,0.0234375,0.0,0.65625,0.0703125,0.03125,0.0078125,0.1875,0.0078125,0.5078125,0.15625,0.0390625,0.0,0.3828125,0.34946236559139787,0.10752688172043011,0.026881720430107527,0.0,1.1015625,0.3515625,0.0390625,0.0,0.0,0.0,0.7580645161290323,0.24193548387096775,5.0,0.0,0.0,0.0,0.0,0.0,,3
2026-04-24 20:11:01,68,8704,self,-0.0006065138150006533,0.022470558993518353,-1.2164583504199982,0.001524691644590348,0.01171875,4,0.6850596219301224,-0.2899465560913086,0.8213452696800232,0.00021178682800382376,0.0010296412510797381,0.0004379695747047663,0.0,0.0078125,0.0,0.00048125,0.000390625,0.0,0.328125,0.2421875,0.7380952380952381,0.0,0.0,0.015625,0.0703125,0.0,0.0,0.1640625,0.0,0.0,0.0,0.0078125,0.0,0.0625,0.0078125,0.0,0.0,0.671875,0.25806451612903225,0.03225806451612903,0.0,0.0,0.2421875,0.0,0.046875,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,,3
2026-04-24 20:11:23,69,8832,league,-0.0026750119868665934,0.0067530598025768995,-3.2557032704353333,0.007794435950927436,0.111328125,4,1.7870690822601318,-0.8560326397418976,2.324666678905487,0.0006607687100768089,0.0061931327218189836,0.0011106693418696523,0.0,0.0859375,0.001953125,0.0006140625000000008,0.0033203124999999995,0.0,0.96875,0.75,0.7741935483870968,0.0,0.0,0.0078125,0.2109375,0.015625,0.0,0.34375,0.03125,0.015625,0.0,0.0546875,0.0078125,0.2734375,0.0625,0.0,0.0,0.4375,0.3645833333333333,0.08333333333333333,0.0,0.0,0.703125,0.046875,0.0078125,0.0,0.0,0.0078125,0.9375,0.0625,1.0,0.0,0.0,1.0,1.0,0.0,,3
2026-04-24 20:11:36,70,8960,league,-0.0037129539996385574,0.019657438853755593,-1.224225014448166,0.002536544401664287,0.029296875,4,0.6354898363351822,-0.32446399331092834,0.9131992012262344,0.00022923096548765898,0.0019772896775975823,0.0006849793717265129,0.0,0.025390625,0.001953125,-0.0019703125000000007,0.0001953125,0.0,0.3671875,0.296875,0.8085106382978723,0.0,0.0,0.0078125,0.0625,0.0,0.0,0.1875,0.0078125,0.015625,0.0,0.0078125,0.0,0.09375,0.0078125,0.0,0.0,0.6484375,0.3157894736842105,0.02631578947368421,0.0,0.0,0.28125,0.015625,0.046875,0.0,0.0,0.0,0.9473684210526315,0.05263157894736842,6.0,0.0,0.0,0.0,0.0,0.0,,3
2026-04-24 20:12:46,70,8960,eval,-0.0037129539996385574,0.019657438853755593,-1.224225014448166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,3
2026-04-24 20:13:11,71,9088,self,-0.009711966384202242,0.1600278727710247,-6.373005986213684,0.021974782925099134,0.20703125,4,4.872023582458496,-2.119371175765991,3.6203532218933105,0.001786840264685452,0.01439677900634706,0.002767860423773527,0.00390625,0.166015625,0.02734375,0.0078140625,0.0009765624999999995,0.0,2.3984375,1.59375,0.6644951140065146,0.0,0.0,0.0703125,0.734375,0.0078125,0.0,0.8203125,0.2265625,0.1171875,0.0078125,0.2578125,0.0390625,0.9921875,0.09375,0.203125,0.0,0.234375,0.6225490196078431,0.058823529411764705,0.12745098039215685,0.0,0.234375,1.359375,0.046875,0.0,0.0,0.015625,0.14705882352941177,0.8529411764705882,6.0,0.0,0.0,2.0,0.3333333333333333,0.0,,3
2026-04-24 20:13:33,72,9216,self,0.010579531081020832,0.4017319679260254,-5.9540650844573975,0.010902913752943277,0.134765625,4,4.00017249584198,-1.6499338746070862,3.6038262844085693,0.0018566215876489878,0.005492766737006605,0.002044350025244057,0.005859375,0.076171875,0.01953125,0.018537500000000002,0.019531250000000003,0.0,1.8671875,1.6875,0.9037656903765691,0.0,0.0,0.046875,0.1328125,0.0,0.0,0.875,0.140625,0.0,0.0,0.1875,0.015625,0.859375,0.1328125,0.0703125,0.0,0.359375,0.5092592592592593,0.0787037037037037,0.041666666666666664,0.0,1.0390625,0.6484375,0.0390625,0.0,0.0,0.0,0.6157407407407407,0.38425925925925924,5.0,0.0,0.0,0.0,0.0,0.0,,3
2026-04-24 20:14:05,73,9344,self,0.0029858199413865805,0.0183451846241951,-4.278577566146851,0.008697184384800494,0.107421875,4,2.4659535884857178,-1.0907512605190277,2.9033753871917725,0.0016083831433206797,0.005342433345504105,0.0014109318144619465,0.005859375,0.05859375,0.0078125,-0.0014609374999999991,0.008398437500000001,0.0,1.234375,0.9921875,0.8037974683544303,0.0,0.0,0.0390625,0.203125,0.0,0.0,0.6015625,0.0390625,0.0,0.0,0.140625,0.0078125,0.3984375,0.1015625,0.046875,0.0,0.375,0.4015748031496063,0.10236220472440945,0.047244094488188976,0.0,0.671875,0.3203125,0.0234375,0.0,0.0,0.0,0.6771653543307087,0.3228346456692913,3.0,0.0,0.0,0.0,0.0,0.0,,3
2026-04-24 20:14:19,74,9472,self,0.015821251086890697,0.012656929437071085,-2.0722975730895996,0.004506949568167329,0.044921875,4,1.1761029064655304,-0.5729895830154419,1.4691842198371887,0.0005269580287858844,0.003686605137772858,0.0006950809620320797,0.0,0.0390625,0.0,-0.0008281250000000001,0.0025390625000000005,0.0,0.6484375,0.4453125,0.6867469879518072,0.0,0.0,0.0390625,0.1640625,0.0,0.0,0.2265625,0.0,0.015625,0.0,0.0390625,0.0,0.1796875,0.03125,0.0078125,0.0,0.5234375,0.40350877192982454,0.07017543859649122,0.017543859649122806,0.0,0.375,0.0703125,0.015625,0.0,0.0,0.0078125,0.8421052631578947,0.15789473684210525,2.0,0.0,0.0,1.0,0.5,0.0,,3
2026-04-24 20:14:39,75,9600,self,-0.0033523747697472572,0.00865971576422453,-2.7423705458641052,0.004587330331560224,0.068359375,4,1.481590747833252,-0.6696384400129318,1.9304182827472687,0.0004198215901851654,0.003695797291584313,0.001042452990077436,0.0,0.044921875,0.005859375,0.003196874999999999,0.004296875,0.0,0.7578125,0.609375,0.8041237113402062,0.0,0.0,0.0078125,0.140625,0.0,0.0,0.3984375,0.0,0.015625,0.0,0.0390625,0.0,0.2421875,0.0390625,0.0,0.0,0.4609375,0.3974358974358974,0.0641025641025641,0.0,0.0,0.578125,0.03125,0.0390625,0.0,0.0,0.0,0.9487179487179487,0.05128205128205128,5.0,0.0,0.0,0.0,0.0,0.0,,3
2026-04-24 20:16:29,75,9600,eval,-0.0033523747697472572,0.00865971576422453,-2.7423705458641052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,3
2026-04-24 20:16:54,76,9728,self,-0.019061105325818062,0.050175921991467476,-5.032688856124878,0.012443302548490465,0.126953125,4,3.001733422279358,-1.3392768204212189,3.3702322244644165,0.0005914043867960572,0.010849084472283721,0.002323589869774878,0.0,0.1171875,0.017578125,0.0035812500000000002,0.007617187499999999,0.0,1.515625,1.21875,0.8041237113402062,0.0,0.0,0.015625,0.28125,0.0,0.0,0.6171875,0.03125,0.0234375,0.015625,0.1796875,0.0,0.6171875,0.09375,0.0859375,0.0,0.3671875,0.5064102564102564,0.07692307692307693,0.07051282051282051,0.0,0.5078125,0.7109375,0.0390625,0.0,0.0,0.0078125,0.4166666666666667,0.5833333333333334,5.0,0.0,0.0,1.0,0.2,0.0,,4
2026-04-24 20:17:10,77,9856,self,9.024376049637794e-05,0.016572359250858426,-1.2790375053882599,0.001326348792645149,0.013671875,4,0.6865997612476349,-0.3106570243835449,0.9030947983264923,0.00017732754349708557,0.0009313307236880064,0.0003445172915235162,0.0,0.015625,0.0,-0.0012156250000000001,0.000390625,0.0,0.3515625,0.2578125,0.7333333333333333,0.0,0.0,0.0078125,0.0859375,0.0,0.0,0.1484375,0.0,0.03125,0.0,0.0078125,0.0,0.0390625,0.0078125,0.0,0.0,0.65625,0.15151515151515152,0.030303030303030304,0.0,0.0,0.2578125,0.0,0.046875,0.0,0.0,0.0078125,1.0,0.0,6.0,0.0,0.0,1.0,0.16666666666666666,0.0,,4
2026-04-24 20:17:27,78,9984,self,0.003954640589654446,0.04289285745471716,-3.7247051000595093,0.006215479341335595,0.083984375,4,2.5144468545913696,-1.1874001026153564,2.397658407688141,0.0006225529359653592,0.0039596668211743236,0.0012738750083371997,0.0,0.04296875,0.0,-0.0005906250000000025,0.0029296875000000013,0.0,1.34375,1.0859375,0.8081395348837209,0.0,0.0,0.015625,0.2421875,0.015625,0.0,0.5546875,0.046875,0.03125,0.0078125,0.140625,0.015625,0.515625,0.0625,0.09375,0.0,0.3359375,0.4748201438848921,0.05755395683453238,0.08633093525179857,0.0,0.359375,0.7265625,0.03125,0.0,0.0,0.0078125,0.33093525179856115,0.6690647482014388,4.0,0.0,0.0,1.0,0.25,0.0,,4
2026-04-24 20:18:00,79,10112,league,0.016106877010315657,0.15024039149284363,-8.243991613388062,0.01633902220055461,0.228515625,4,6.070069789886475,-2.285054922103882,4.458976984024048,0.0015949292574077845,0.011314955074340105,0.0023534109350293875,0.00390625,0.16796875,0.009765625,0.012042187500000006,0.010351562500000001,0.0,2.5859375,1.9609375,0.7583081570996979,0.0,0.0,0.1015625,0.5234375,0.0,0.0,0.9765625,0.25,0.0546875,0.0,0.2734375,0.015625,0.65625,0.1328125,0.15625,0.0,0.2265625,0.3346613545816733,0.06772908366533864,0.0796812749003984,0.0,0.5390625,1.421875,0.0390625,0.0,0.0,0.015625,0.2749003984063745,0.7250996015936255,5.0,0.0,0.0,2.0,0.4,0.0,,4
